gov_name_f,gov_id,Etablissement,Nature,Programme,Cadre_d_activite,Nbr_de_manifestations,Nbr_activite,Sub_ministere_Directe,Sub_ministere_indirecte,Sub_commissariat_Directe,Sub_commissariat_indirecte,Sub__structures_directe,Sub__structures_indirecte,sub_autres_parties_publiques,sub_autres_parties_prives,Nbr_d_abonnes,Capacite_operationnelle_directe,Capacite_operationnelle_indirecte
Tataouine,53, الأيام الثقافية الصيفية بذهيبةسهرة الفنانة علياء بالعيد,دور ثقافة ومركبات ثقافية,تونس مدن الفنون,نشاط مؤسساث ثقافية,1,1,7500,0,0,0,0,0,0,0,0,0,0
Tataouine,53,"عرض شريط سينمائي للاطفال "" """,دور ثقافة ومركبات ثقافية,تونس مدن الفنون,نشاط مؤسساث ثقافية,1,2,0,0,0,0,0,0,0,0,30,0,0
Tataouine,53,حصص تنشيطية في الاعلامية,دور ثقافة ومركبات ثقافية,تونس مدن الفنون,نشاط مؤسساث ثقافية,1,10,0,0,0,0,0,0,0,0,14,0,0
Tataouine,53,سهرة فنية مع الفنان محمد النصري في اطار الايام الثقافية الصيفية,دور ثقافة ومركبات ثقافية,تونس مدن الفنون,نشاط مؤسساث ثقافية,1,1,5000,0,0,0,0,0,0,0,580,0,0
Tataouine,53,سهرة فنية مع الفنانة ناجحة جمال في اطار الايام الثقافية الصيفية,دور ثقافة ومركبات ثقافية,تونس مدن الفنون,نشاط مؤسساث ثقافية,1,1,9000,0,0,0,0,0,0,0,460,0,0
Tataouine,53,سهرة فنية مع الفنانة درة بشير في اطار الايام الثقافية الصيفية,دور ثقافة ومركبات ثقافية,تونس مدن الفنون,نشاط مؤسساث ثقافية,1,1,6000,0,0,0,0,0,0,0,290,0,0
Tataouine,53,"عرض مسرحي للفنان جعفر القاسمي بعنوان ""جعفورية""",دور ثقافة ومركبات ثقافية,تونس مدن الفنون,نشاط مؤسساث ثقافية,1,2,10000,0,0,0,0,0,0,0,0,0,0
Tataouine,53,"سهرة فنية مع الفنانة ""اسماء سليم""",دور ثقافة ومركبات ثقافية,تونس مدن الفنون,نشاط مؤسساث ثقافية,1,1,10000,0,0,0,0,0,0,0,0,0,0
Tataouine,53,"عرض مسرحي لبالي سهام بلخوجه بعنوان "" باب البحر""",دور ثقافة ومركبات ثقافية,تونس مدن الفنون,نشاط مؤسساث ثقافية,1,1,3500,0,0,0,0,0,0,0,0,0,0
Tataouine,53,"عرض للبالي الصيني بعنوان""قوانتشو""",دور ثقافة ومركبات ثقافية,تونس مدن الفنون,نشاط مؤسساث ثقافية,1,1,740,0,0,0,0,0,0,0,0,0,0
Tataouine,53,"عرض مسرحي لجمعية مدى للمسح بتطاوين بعنوان""وسم"" للمخرج عبد الحكيم صويد",دور ثقافة ومركبات ثقافية,تونس مدن الفنون,نشاط مؤسساث ثقافية,1,2,2600,0,0,0,0,0,0,0,0,0,0
Tataouine,53,"عرض موسيقي للفنان ""اكرم ماق""",دور ثقافة ومركبات ثقافية,تونس مدن الفنون,نشاط مؤسساث ثقافية,1,1,8000,0,0,0,0,0,0,0,0,0,0
Tataouine,53,"عرض موسيقي للفنان سمير العقربي بعنوان"" النوبة""",دور ثقافة ومركبات ثقافية,تونس مدن الفنون,نشاط مؤسساث ثقافية,1,1,28000,0,0,0,0,0,0,0,0,0,0
Tataouine,53,"عرض مسرحية ""Double face""للفنانين كريم الغربي و بسام الحمراوي",دور ثقافة ومركبات ثقافية,تونس مدن الفنون,نشاط مؤسساث ثقافية,1,1,15000,0,0,0,0,0,0,0,0,0,0
Tataouine,53,"عرض مسرحي للفنان وسيم ميقالو بعنوان ""MIGALO SHOM""",دور ثقافة ومركبات ثقافية,تونس مدن الفنون,نشاط مؤسساث ثقافية,1,1,10000,0,0,0,0,0,0,0,0,0,0
Tataouine,53,"عرض موسيقي تراثي للفنان زياد المنيفي بعنوان "" بانورما""",دور ثقافة ومركبات ثقافية,تونس مدن الفنون,نشاط مؤسساث ثقافية,1,1,10000,0,0,0,0,0,0,0,0,0,0
Tataouine,53,"عرض مسرحي لمركز الفنون الدرامية والركحية بتطاوين بعنوان ""سوق سوداء""",دور ثقافة ومركبات ثقافية,تونس مدن الفنون,نشاط مؤسساث ثقافية,1,2,3000,0,0,0,0,0,0,0,0,0,0
Tataouine,53,"عرض مسرحية ""حقيبة السعادة ""لنادي المسرح,حصول التلميذ سيف الدين الدغاري على جائزة احسن ممثل  دار الثقافة نطاوين ",دور ثقافة ومركبات ثقافية,تونس مدن الفنون,نشاط مؤسساث ثقافية,1,1,0,0,0,0,0,0,0,0,250,0,0
Tataouine,53,"عرض مسرحية ""حقيبة السعادة ""لنادي المسرح بالمركب الثقافي دار الثقافة نطاوين  ",دور ثقافة ومركبات ثقافية,تونس مدن الفنون,نشاط مؤسساث ثقافية,1,9,0,0,0,0,0,0,0,0,300,0,0
Tataouine,53,"عرض شريط سينمائي بعنوان ""كفرناحوم"" دار الثقافة غمراسن ",دور ثقافة ومركبات ثقافية,تونس مدن الفنون,نشاط مؤسساث ثقافية,1,2,0,0,0,0,0,0,0,0,25,0,0
Tataouine,53,ورشة في تقنيات الرسم على القماش تاطيرالاستاذة مسعودة الحداد دار الثقافة غمراسن ,دور ثقافة ومركبات ثقافية,تونس مدن الفنون,نشاط مؤسساث ثقافية,1,3,0,0,0,0,0,0,0,0,15,0,0
Tataouine,53,ورشة تكوينية في العزف على الة العود تاطير السيد محمد البيولي دار الثقافة  غمراسن,دور ثقافة ومركبات ثقافية,تونس مدن الفنون,نشاط مؤسساث ثقافية,1,3,0,0,0,0,0,0,0,0,15,0,0
Tataouine,53,منوعة تنشيطية للاطفال من تقديم عمو سمير  دار الثقافة غمراسن ,دور ثقافة ومركبات ثقافية,تونس مدن الفنون,نشاط مؤسساث ثقافية,1,1,0,0,0,0,0,0,0,0,60,0,0
Tataouine,53,عرض شريط سينمائي   SMURFS دار الثقافة الصمار ,دور ثقافة ومركبات ثقافية,تونس مدن الفنون,نشاط مؤسساث ثقافية,1,2,0,0,0,0,0,0,0,0,20,0,0
Tataouine,53,حصة تنشيطية في الاعلامية دار الثقافة الصمار ,دور ثقافة ومركبات ثقافية,تونس مدن الفنون,نشاط مؤسساث ثقافية,1,3,0,0,0,0,0,0,0,0,15,0,0
Tataouine,53,حصة في الفنون التشكيلية دار الثقافة الصمار ,دور ثقافة ومركبات ثقافية,تونس مدن الفنون,نشاط مؤسساث ثقافية,1,3,0,0,0,0,0,0,0,0,25,0,0
Tataouine,53,حصة في فنون الخط العربي دار الثقافة الصمار ,دور ثقافة ومركبات ثقافية,تونس مدن الفنون,نشاط مؤسساث ثقافية,1,3,0,0,0,0,0,0,0,0,14,0,0
Tataouine,53,عرض شريط سينمائي   PIXAR دار الثقافة الصمار ,دور ثقافة ومركبات ثقافية,تونس مدن الفنون,نشاط مؤسساث ثقافية,1,2,0,0,0,0,0,0,0,0,30,0,0
Tataouine,53,العاب متنوعة مع الاطفال/عملية الحساب الذهني,دور ثقافة ومركبات ثقافية,تونس مدن الفنون,نشاط مؤسساث ثقافية,1,5,0,0,0,0,0,0,0,0,20,0,30
Tataouine,53,عرض شريط مغامرات شاركي و جورج,دور ثقافة ومركبات ثقافية,تونس مدن الفنون,نشاط مؤسساث ثقافية,1,2,0,0,0,0,0,0,0,0,80,0,23
Tataouine,53,رسم لوحات و تعليقها في شكل لوحات كرتونية ,دور ثقافة ومركبات ثقافية,تونس مدن الفنون,نشاط مؤسساث ثقافية,1,2,0,0,0,0,0,0,0,0,35,0,25
Tataouine,53,افتتاح الموسم الثقافي بعرض تنشيطي الأطفال,دور ثقافة ومركبات ثقافية,تونس مدن الفنون,نشاط مؤسساث ثقافية,1,10,1000000,0,0,0,0,0,0,0,0,0,36
Tataouine,53,ورشة في الفنون التشكيلية تأطير نادي الفنون التشكيلية,دور ثقافة ومركبات ثقافية,تونس مدن الفنون,نشاط مؤسساث ثقافية,1,3,0,0,0,0,0,0,0,0,36,0,31
Tataouine,53,عرض موسيقي للأطغال تاطير نادي الموسيقى,دور ثقافة ومركبات ثقافية,تونس مدن الفنون,نشاط مؤسساث ثقافية,1,2,0,0,0,0,0,0,0,0,30,0,33
Tataouine,53,حصة تنشيطية للأطفال,دور ثقافة ومركبات ثقافية,تونس مدن الفنون,نشاط مؤسساث ثقافية,1,3,0,0,0,0,0,0,0,0,67,0,25
Tataouine,53,حصة ترغيب في المطالعة,دور ثقافة ومركبات ثقافية,تونس مدن الفنون,نشاط مؤسساث ثقافية,1,3,0,0,0,0,0,0,0,0,36,0,19
Tataouine,53,مسابقة في الألوان تاطير نادي الفنون التشكيلية,دور ثقافة ومركبات ثقافية,تونس مدن الفنون,نشاط مؤسساث ثقافية,1,2,0,0,0,0,0,0,0,0,30,0,22
Tataouine,53,ورشة تنشيطية في تعلم حروف خط النسخ دار الثقافة الصمار ,دور ثقافة ومركبات ثقافية,تونس مدن الفنون,نشاط مؤسساث ثقافية,1,2,0,0,0,0,0,0,0,0,15,0,11
Tataouine,53,"عرض شريط سينمائي ""سبونج بوب ""  دار الثقافة الصمار ",دور ثقافة ومركبات ثقافية,تونس مدن الفنون,نشاط مؤسساث ثقافية,1,2,0,0,0,0,0,0,0,0,30,0,12
Tataouine,53,عرض شريط وثائقي حول الانشطة الثقافية بالمؤسسة,دور ثقافة ومركبات ثقافية,تونس مدن الفنون,نشاط مؤسساث ثقافية,1,2,0,0,0,0,0,0,0,0,25,0,14
Tataouine,53,معرض وثائقي حول الموسيقى دار الثقافة الصمار ,دور ثقافة ومركبات ثقافية,تونس مدن الفنون,نشاط مؤسساث ثقافية,1,2,0,0,0,0,0,0,0,0,15,0,10
Tataouine,53,معرض صور لفنانين تونسيين,دور ثقافة ومركبات ثقافية,تونس مدن الفنون,نشاط مؤسساث ثقافية,1,4,0,0,0,0,0,0,0,0,15,0,9
Tataouine,53,ورشة تنشيطية لنادي اللغات دار الثقافة الصمار ,دور ثقافة ومركبات ثقافية,تونس مدن الفنون,نشاط مؤسساث ثقافية,1,3,0,0,0,0,0,0,0,0,13,0,3
Tataouine,53,ورشة تنشيطية لنادي التراث دار الثقافة الصمار ,دور ثقافة ومركبات ثقافية,تونس مدن الفنون,نشاط مؤسساث ثقافية,1,3,0,0,0,0,0,0,0,0,14,0,12
Tataouine,53,ورشة تنشيطية في الفنون التشكيلية  دار الثقافة الصمار ,دور ثقافة ومركبات ثقافية,تونس مدن الفنون,نشاط مؤسساث ثقافية,1,2,0,0,0,0,0,0,0,0,0,0,11
Tataouine,53,حصة تنشيطية في فنون الخط العربي,دور ثقافة ومركبات ثقافية,تونس مدن الفنون,نشاط مؤسساث ثقافية,1,3,0,0,0,0,0,0,0,0,20,0,10
Tataouine,53,عرض تنشيطي للاطفال مجموعة  دار الثقافة الصمار sun rise ,دور ثقافة ومركبات ثقافية,تونس مدن الفنون,نشاط مؤسساث ثقافية,1,2,0,0,0,0,0,0,0,0,350,0,8
Tataouine,53,اذاعة محلبة للاطفال  دار الثقافة رمادة,دور ثقافة ومركبات ثقافية,تونس مدن الفنون,نشاط مؤسساث ثقافية,1,3,0,0,0,0,0,0,0,0,65,0,12
Tataouine,53,ورشة براعات يدوية دار الثقافة رمادة,دور ثقافة ومركبات ثقافية,تونس مدن الفنون,نشاط مؤسساث ثقافية,1,2,0,0,0,0,0,0,0,0,20,0,14
Tataouine,53,"عرض موسيقي تراثي بعنوان ""الدغباجي"" للفنان منير العوني  دار الثقافة رمادة",دور ثقافة ومركبات ثقافية,تونس مدن الفنون,نشاط مؤسساث ثقافية,1,2,3000,0,0,0,0,0,0,0,250,0,6
Tataouine,53,حصة ترغيب في المطالعة بدار الثقافة ذهيبة ,دور ثقافة ومركبات ثقافية,تونس مدن الفنون,نشاط مؤسساث ثقافية,1,2,0,0,0,0,0,0,0,0,350,0,5
Tataouine,53,ورشة في الفنون التشكيلية تأطير نادي الفنون التشكيلية  بدار الثقافة ذهيبة ,دور ثقافة ومركبات ثقافية,تونس مدن الفنون,نشاط مؤسساث ثقافية,1,3,0,0,0,0,0,0,0,0,36,0,12
Tataouine,53,ورشة في التصوير الفوتوغرافي تاطير نادي التصوير الفوتوغرافي بدار الثقافة ذهيبة ,دور ثقافة ومركبات ثقافية,تونس مدن الفنون,نشاط مؤسساث ثقافية,1,3,0,0,0,0,0,0,0,0,25,0,13
Tataouine,53,عرض موسيقي للأطغال تاطير نادي الموسيقى بدار الثقافة ذهيبة ,دور ثقافة ومركبات ثقافية,تونس مدن الفنون,نشاط مؤسساث ثقافية,1,2,0,0,0,0,0,0,0,0,30,0,14
Tataouine,53,حصة تنشيطية للأطفال بدار الثقافة ذهيبة ,دور ثقافة ومركبات ثقافية,تونس مدن الفنون,نشاط مؤسساث ثقافية,1,3,0,0,0,0,0,0,0,0,67,0,12
Tataouine,53,مسابقة في الرسم بدار الثقافة ذهيبة ,دور ثقافة ومركبات ثقافية,تونس مدن الفنون,نشاط مؤسساث ثقافية,1,2,0,0,0,0,0,0,0,0,36,0,16
Tataouine,53,مسابقة في الألوان تاطير نادي الفنون التشكيلية بدار الثقافة ذهيبة ,دور ثقافة ومركبات ثقافية,تونس مدن الفنون,نشاط مؤسساث ثقافية,1,2,0,0,0,0,0,0,0,0,30,0,30
Tataouine,53,عرض تنشيطي للأطفال بدار الثقافة ذهيبة ,دور ثقافة ومركبات ثقافية,تونس مدن الفنون,نشاط مؤسساث ثقافية,1,3,0,0,0,0,0,0,700,0,230,0,23
Tataouine,53,فقرة تنشيطية موجهة لتلاميذ مدرسة 02 مارس 1934 بالبئر الأحمر,دور ثقافة ومركبات ثقافية,تونس مدن الفنون,نشاط مؤسساث ثقافية,1,6,0,0,0,0,0,0,0,0,0,0,25
Tataouine,53,امسية تنشيطية شبابية بدار الثقافة البئر الأحمر,دور ثقافة ومركبات ثقافية,تونس مدن الفنون,نشاط مؤسساث ثقافية,1,10,0,0,0,0,0,0,0,0,0,0,36
Tataouine,53,حصة تثقيفية و تحسيسية لمجموعة من النساء حول سرطان الثدي و سبل الوقاية منه من تقديم الدكتور زبير الغول طبيب الصحة العمومية بمستشفى البئر الأحمر,دور ثقافة ومركبات ثقافية,تونس مدن الفنون,نشاط مؤسساث ثقافية,1,6,0,0,0,0,0,0,0,0,0,0,31
Tataouine,53,عرض شريط سينمائي للأطفال بدار الثقافة البئر الأحمر ,دور ثقافة ومركبات ثقافية,تونس مدن الفنون,نشاط مؤسساث ثقافية,1,2,0,0,0,0,0,0,0,0,0,0,33
Tataouine,53,عرض تنشيطي ترفيهي تربوي موجه للطفل و العائلة دار الثقافة البئر الأحمر ,دور ثقافة ومركبات ثقافية,تونس مدن الفنون,نشاط مؤسساث ثقافية,1,1,0,0,0,0,0,0,0,0,0,0,25
Tataouine,53,"عرض شريط سينمائي بعنوان ""trailer""",دور ثقافة ومركبات ثقافية,تونس مدن الفنون,نشاط مؤسساث ثقافية,1,2,0,0,0,0,0,0,0,0,0,0,19
Tataouine,53,"عرض شريط سينمائ يبعنوان ""rage"" دار  الثقافة غمراسن",دور ثقافة ومركبات ثقافية,تونس مدن الفنون,نشاط مؤسساث ثقافية,1,2,0,0,0,0,0,0,0,0,0,0,22
Tataouine,53,معرض صناعات تقليدية  دار  الثقافة غمراسن,دور ثقافة ومركبات ثقافية,تونس مدن الفنون,نشاط مؤسساث ثقافية,1,4,0,0,0,0,0,0,0,0,0,0,11
Tataouine,53,عرض منوعة تنشيطية للاطفال من تقديم سان رايس دار  الثقافة غمراسن,دور ثقافة ومركبات ثقافية,تونس مدن الفنون,نشاط مؤسساث ثقافية,1,1,0,0,0,0,0,0,0,0,0,0,12
Tataouine,53,"ورشات في الخط العربي ،التصوير الفتوغرافي،التعبير الجسماني ،,,,-تنشيط موسيقي                   -معرض وثائقي حول عيد الجلاء      * تقديم نوادي الاختصاص بالمركب الثقافي تطاوين",دور ثقافة ومركبات ثقافية,تونس مدن الفنون,نشاط مؤسساث ثقافية,1,30,0,0,0,0,0,0,0,0,0,0,14
Tataouine,53,معرض الفنون التشكيلية للفنان احمد الغديري,دور ثقافة ومركبات ثقافية,تونس مدن الفنون,نشاط مؤسساث ثقافية,1,2,0,0,0,0,0,0,0,0,0,0,10
Tataouine,53,"عرض تنشيطي للاطفال ""سان رايز"" ",دور ثقافة ومركبات ثقافية,تونس مدن الفنون,نشاط مؤسساث ثقافية,1,2,0,0,0,0,0,0,0,0,0,0,9
Tataouine,53,"عرض شريط سينمائي ""قصير و يحير"" ",دور ثقافة ومركبات ثقافية,تونس مدن الفنون,نشاط مؤسساث ثقافية,1,2,0,0,0,0,0,0,0,0,40,0,3
Tataouine,53,"عرض شريط سينمائي ""فترية "" لوليد الطايع",دور ثقافة ومركبات ثقافية,تونس مدن الفنون,نشاط مؤسساث ثقافية,1,2,0,0,0,0,0,0,0,0,40,0,12
Tataouine,53,ورشة في قراءة النوتة تنشيط الاستاذ ايوب لعبار,دور ثقافة ومركبات ثقافية,تونس مدن الفنون,نشاط مؤسساث ثقافية,1,1,0,0,0,0,0,0,0,0,40,0,11
Tataouine,53,الدورة الثانية لأيام قرطاج للفن المعاصر ,إدارة أو مؤسسة تحت إشراف الوزارة,تونس مدن الفنون,نشاط مؤسساث ثقافية,1,30,0,0,0,0,0,0,0,0,250,0,10
Tataouine,53,صباحا : عرض فيلم كرتوني السنافر لرياض الأطفال مع فقرة تنشيطية للأطفال دار الثقافة بذهيبة ,دور ثقافة ومركبات ثقافية,تونس مدن الفنون,نشاط مؤسساث ثقافية,1,4,0,0,0,0,0,0,0,0,57,0,23
Tataouine,53,"تربص في ""فن الممثل ""لفائدة نادي المسرح من تاطير سمر الحفيظي دار الثقافة غمراسن ",دور ثقافة ومركبات ثقافية,تونس مدن الفنون,نشاط مؤسساث ثقافية,1,1,0,0,0,0,0,0,0,0,14,0,4
Tataouine,53,"مائدة مستديرة مع الرواد بعنوان ""الموسيقى بين التعلم و الممارسة "" تحت اشراف استاذ الموسيقى ايوب العبار",دور ثقافة ومركبات ثقافية,تونس مدن الآداب والكتاب,مبادرة جمعياتية,1,2,0,0,0,0,0,0,0,0,0,0,73
Gafsa,61,ورشة الكتاب العملاق زبيدة البشير مع ورشة رسم بالمسمار محاضرة حول زبيدة البشير تقديم الاستاذ سمير السحيمي ,مكتبات عمومية,تونس مدن الآداب والكتاب,المؤسسات الثقافية العمومية  ,1,5,0,0,0,0,0,0,0,0,100,20,750
Gafsa,61,مباريات ثقافية حول شخصية ابن خلدون بالمكطتبة الجهوية ,مكتبات عمومية,تونس مدن الآداب والكتاب,المؤسسات الثقافية العمومية  ,1,4,0,0,0,0,0,0,0,0,80,20,300
Gafsa,61,محاضرة حول العلامة ابن خلدون تقديم الاستاذ منجي حامدي  ,مكتبات عمومية,تونس مدن الآداب والكتاب,المؤسسات الثقافية العمومية  ,1,2,0,0,0,0,0,0,0,0,70,15,1000
Gafsa,61,نشاط مفتوح و ورشات فنية في الرسم و المسرح بالمكتبة العمومية ,مكتبات عمومية,تونس مدن الآداب والكتاب,المؤسسات الثقافية العمومية  ,1,6,0,0,0,0,0,0,0,0,60,10,750
Gafsa,61,جولة في الازقة و الشوراع للتعريف بالكتاب ,مكتبات عمومية,تونس مدن الآداب والكتاب,المؤسسات الثقافية العمومية  ,1,7,0,0,0,0,0,0,0,0,65,12,1500
Gafsa,61,زيارة جمعية التفاؤل لتاهيل الاطفال ذوي الاعاقات الخفيفة ,مكتبات عمومية,تونس مدن الآداب والكتاب,المؤسسات الثقافية العمومية  ,1,5,0,0,0,0,0,0,0,0,50,10,500
Gafsa,61,عرض شريط وثائقي حول زبيدة البشير ,مكتبات عمومية,تونس مدن الآداب والكتاب,المؤسسات الثقافية العمومية  ,1,3,0,0,0,0,0,0,0,0,55,12,3000
Gafsa,61,يوم تحسيسي للتعريف بالتظاهرات و الكتاب و المطالعة ,مكتبات عمومية,تونس مدن الآداب والكتاب,المؤسسات الثقافية العمومية  ,1,7,0,0,0,0,0,0,0,0,50,10,500
Gafsa,61,تقريب الفئة : تحسيس  بأهمية الكتاب و ورشة رسم بمركز رعاية ذوي الاحتياجات الخاصة ,مكتبات عمومية,تونس مدن الآداب والكتاب,المؤسسات الثقافية العمومية  ,1,6,0,0,0,0,0,0,0,0,45,8,200
Gafsa,61,حلقة نقاش حول كتاب المقدمة لابن خلدون ,مكتبات عمومية,تونس مدن الآداب والكتاب,المؤسسات الثقافية العمومية  ,1,4,0,0,0,0,0,0,0,0,40,8,250
Gafsa,61,ندوة فكرية بالمكتبة العمومية القطار ,مكتبات عمومية,تونس مدن الآداب والكتاب,المؤسسات الثقافية العمومية  ,1,5,0,0,0,0,0,0,0,0,42,7,33500
Gafsa,61,مسابقة في الكتابة الادبية بالمكتبة العمومية القطار ,مكتبات عمومية,تونس مدن الآداب والكتاب,المؤسسات الثقافية العمومية  ,1,8,0,0,0,0,0,0,0,0,44,8,12000
Gafsa,61,معرض كتب و مسابقة في الكتابة الادبية بالمكتبة العمومية بلخير ,مكتبات عمومية,تونس مدن الآداب والكتاب,المؤسسات الثقافية العمومية  ,1,9,0,0,0,0,0,0,0,0,42,7,20000
Gafsa,61,ورشة عمل و دورة تكوينية للاولياء حول كيفية التعامل مع الطفل بمركب الطفولة بالسند ,مكتبات عمومية,تونس مدن الآداب والكتاب,المؤسسات الثقافية العمومية  ,1,7,0,0,0,0,0,0,0,0,50,10,4000
Gafsa,61,حملة تحسيسية داخل الاحياء بمعتمدية المظيلة حول الكتاب و المطالعة ,مكتبات عمومية,تونس مدن الآداب والكتاب,المؤسسات الثقافية العمومية  ,1,4,0,0,0,0,0,0,0,0,52,8,3500
Gafsa,61,مداخلة حول زبيدة البشير تقديم الاستاذ مهدي الدالي بالمكتبة العمومية الدوالي ,مكتبات عمومية,تونس مدن الآداب والكتاب,المؤسسات الثقافية العمومية  ,1,5,0,0,0,0,0,0,0,0,60,12,1600
Gafsa,61,"مسرحة قصة "" حدثني ابن خلدون "" بالمكتبة العموميةالدوالي ",مكتبات عمومية,تونس مدن الآداب والكتاب,المؤسسات الثقافية العمومية  ,1,8,0,0,0,0,0,0,0,0,62,10,4000
Gafsa,61,زيارة مركز الحمام لاطفال التوحد من طرف المكتبة العمومية حي السرور,مكتبات عمومية,تونس مدن الآداب والكتاب,المؤسسات الثقافية العمومية  ,1,7,0,0,0,0,0,0,0,0,55,10,4500
Gafsa,61,الحكواتي : مداخلات فكرية حول ابن خلدون و زبيدة البشير بالمكتبة العمومية سيدي احمد زروق ,مكتبات عمومية,تونس مدن الآداب والكتاب,المؤسسات الثقافية العمومية  ,1,4,0,0,0,0,0,0,0,0,54,8,50000
Gafsa,61,حصة حول كيفية التعاون مع الطفل للترغيب في المطالعة بالمكتبة العمومية زانوش ,مكتبات عمومية,تونس مدن الآداب والكتاب,المؤسسات الثقافية العمومية  ,1,6,0,0,0,0,0,0,0,0,40,5,500
Gafsa,61,يوم مفتوح للمطالعة و توزيع كتب على المرضى بالمستشفى المحلي بزانوش ,مكتبات عمومية,تونس مدن الآداب والكتاب,المؤسسات الثقافية العمومية  ,1,10,0,0,0,0,0,0,0,0,41,5,1530
Gafsa,61,حصة تنشيطية و معرض كتب و ورشة مطالعة بالمنتزه العائلي بام العرائس ,مكتبات عمومية,تونس مدن الآداب والكتاب,المؤسسات الثقافية العمومية  ,1,11,0,0,0,0,0,0,0,0,44,8,300
Gafsa,61,ندوة فكرية حول ابن خلدون بالمكتبة العمومية ام العرائس ,مكتبات عمومية,تونس مدن الآداب والكتاب,المؤسسات الثقافية العمومية  ,1,5,0,0,0,0,0,0,0,0,50,10,3500
Gafsa,61,فقرة تحسيسية بواسطة شبكة التواصل الاجتماعي بفضاء المكتبة العمومية الرديف و المدرسة الاعدادية ,مكتبات عمومية,تونس مدن الآداب والكتاب,المؤسسات الثقافية العمومية  ,1,9,0,0,0,0,0,0,0,0,52,10,2980
Gafsa,61,ورشة مطالعة و رسم و مسابقات في المكتبة العمومية الرديف ,مكتبات عمومية,تونس مدن الآداب والكتاب,المؤسسات الثقافية العمومية  ,1,10,0,0,0,0,0,0,0,0,42,8,1830
Gafsa,61,مسابقة في الانتاج الكتابي بالمكتبة العمومية الرديف ,مكتبات عمومية,تونس مدن الآداب والكتاب,المؤسسات الثقافية العمومية  ,1,15,0,0,0,0,0,0,0,0,40,7,570
Gafsa,61,عمل مسرحي : تجسيد شخصية ابن خلدون بالمكتبة العمومية منزل ميمون ,مكتبات عمومية,تونس مدن الآداب والكتاب,المؤسسات الثقافية العمومية  ,1,10,0,0,0,0,0,0,0,0,42,8,740
Gafsa,61,ورشة ترغيب في المطالعة : شخصية زبيدة بشير بالمكتبة العمومية منزل ميمون ,مكتبات عمومية,تونس مدن الآداب والكتاب,المؤسسات الثقافية العمومية  ,1,10,0,0,0,0,0,0,0,0,50,10,690
Gafsa,61,مهرجان الاغنية البديلة في دورته الثانية ,دور ثقافة ومركبات ثقافية,تونس مدن الفنون,المؤسسات الثقافية العمومية  ,1,20,0,0,0,0,0,0,0,0,6000,50,10
Gafsa,61,نشاط المكتبة المتجولة بمنطقة بئر سعد ,مكتبات عمومية,تونس مدن الآداب والكتاب,بالشراكة مع مؤسسات عمومية غير تابعة للوزارة,1,30,0,0,0,0,0,0,0,0,600,4,400
Gafsa,61,نشاط المكتبة المتجولة بمنطقة الدوارة ,مكتبات عمومية,تونس مدن الآداب والكتاب,بالشراكة مع مؤسسات عمومية غير تابعة للوزارة,1,30,0,0,0,0,0,0,0,0,540,4,450
Gafsa,61,نشاط المكتبة المتجولة بمنطقة غقلة أحمد ,مكتبات عمومية,تونس مدن الآداب والكتاب,بالشراكة مع مؤسسات عمومية غير تابعة للوزارة,1,32,0,0,0,0,0,0,0,0,500,4,150
Gafsa,61,نشاط المكتبة المتجولة بمنطقة خد رابح ,مكتبات عمومية,تونس مدن الآداب والكتاب,بالشراكة مع مؤسسات عمومية غير تابعة للوزارة,1,28,0,0,0,0,0,0,0,0,350,5,350
Gafsa,61,نشاط المكتبة المتجولة بمنطقة الزيتونة ,مكتبات عمومية,تونس مدن الآداب والكتاب,بالشراكة مع مؤسسات عمومية غير تابعة للوزارة,1,34,0,0,0,0,0,0,0,0,400,5,300
Gafsa,61,نشاط المكتبة المتجولة بمنطقة قفصة الشمالية ,مكتبات عمومية,تونس مدن الآداب والكتاب,بالشراكة مع مؤسسات عمومية غير تابعة للوزارة,1,40,0,0,0,0,0,0,0,0,250,4,450
Gafsa,61,نشاط المكتبة المتجولة بمنطقة أم العلق ,مكتبات عمومية,تونس مدن الآداب والكتاب,بالشراكة مع مؤسسات عمومية غير تابعة للوزارة,1,45,0,0,0,0,0,0,0,0,270,4,500
Gafsa,61,نشاط المكتبة المتجولة بمنطقة الصمايرية ,مكتبات عمومية,تونس مدن الآداب والكتاب,بالشراكة مع مؤسسات عمومية غير تابعة للوزارة,1,34,0,0,0,0,0,0,0,0,250,5,500
Gafsa,61,نشاط المكتبة المتجولة ببلخير ,مكتبات عمومية,تونس مدن الآداب والكتاب,بالشراكة مع مؤسسات عمومية غير تابعة للوزارة,1,40,0,0,0,0,0,0,0,0,230,4,350
Gafsa,61,نشاط المكتبة المتجولة بمنطقة برج العكارمة ,مكتبات عمومية,تونس مدن الآداب والكتاب,بالشراكة مع مؤسسات عمومية غير تابعة للوزارة,1,42,0,0,0,0,0,0,0,0,240,5,3000
Gafsa,61,نشاط المكتبة المتجولة بمنطقة الثلايجية ,مكتبات عمومية,تونس مدن الآداب والكتاب,بالشراكة مع مؤسسات عمومية غير تابعة للوزارة,1,28,0,0,0,0,0,0,0,0,250,4,1500
