gov_name_f,gov_name_a,gov_id,Nom_du_site,Nom_monument,Dtae,Latitude,Longitude,,
Médenine,مدنين,52,قصر كوتين,المساكن الرومانية,22/03/1899,"33°26'18.90""N","10°22'56.93""E",,
Médenine,مدنين,52,مدينة الماي,جامع الماي الوهابي,16/11/1928,"33°48'3.77""N","10°52'56.05""E",,
Médenine,مدنين,52,مدينة جرجيس,مقر متحف جرجيس,01/09/2000,"33°30'15.42""N","11° 5'20.12""E",,
Médenine,مدنين,52,مدينة حومة السوق,برج غازي مصطفى,03/03/1915,"33°52'0.42""N","10°50'56.73""E",,
Médenine,مدنين,52,مدينة حومة السوق,جامع الغربة,16/11/1928,"33°52'0.42""N","10°50'56.73""E",,
Médenine,مدنين,52,مدينة حومة السوق,زاوية سيدي إبراهيم الجمني,16/11/1928,"33°52'0.42""N","10°50'56.73""E",,
Médenine,مدنين,52,مدينة حومة السوق,قبور المرابطين الثلاثة,16/11/1928,"33°52'0.42""N","10°50'56.73""E",,
Médenine,مدنين,52,ميدون جربة,برج قستيل +1250 م  منطقة مجاورة ,09/01/2000,"33°49'17.99""N","10°59'51.88""E",,
Médenine,مدنين,52,هنشير الماجني,صهريج مربع ,22/03/1899,"33°20'27.24""N","10°29'45.52""E",,
Médenine,مدنين,52,هنشير زيان,الحمام الروماني,03/03/1915,33.505815°N,11.02289°E,,
Médenine,مدنين,52,هنشير زيان,الساحة الرومانية وتوابعها ,03/03/1915,33.505815°N,11.02289°E,,
Médenine,مدنين,52,هنشير زيان,المعبد الروماني,13/03/1912,33.505815°N,11.02289°E,,
Médenine,مدنين,52,هنشير زيان,المعلم الذي به ماجل,03/03/1915,33.505815°N,11.02289°E,,
Médenine,مدنين,52,جرجيس ,كنيسة ,,"33°30'13.44""N","11° 5'17.84""E",,
Médenine,مدنين,52,جربة ميدون,دار بالسرور والمنطقة المجاورة له 500م,04/07/2016,"33°49'17.50""N","10°59'52.23""E",,
Médenine,مدنين,52,جربة ميدون,بئر بالسرور والمنطقة المجاورة له 700م,04/07/2016,"33°49'17.50""N","10°59'52.23""E",,
Médenine,مدنين,52,حومة صدغيان,قصر بن عياد,04/07/2016,"33°49'13.50""N","10°55'16.36""E",,
Gafsa,قفصة,61, هنشير سيدي عيش,ضريح يوليوس روقاتوس,26/01/1893,"34°46'59.97""N","8°51'56.81""E",,
Gafsa,قفصة,61,سيدي بوضياف,الضريح الروماني,16/11/1928,"34°25'53.23""N","8°46'33.72""E",,
Gafsa,قفصة,61,مدينة قفصة,الجامع الكبير,03/03/1915,"34°24'56.68""N","8°47'12.96""E",,
Gafsa,قفصة,61,مدينة قفصة,الصهاريج الرومانية,03/03/1915,"34°24'56.31""N","8°47'11.58""E",,
Gafsa,قفصة,61,مدينة قفصة,سور المدينة,03/03/1915,"34°25'1.47""N","8°47'10.42""E",,
Gafsa,قفصة,61,هنشير الطفل,الحنايا الرومانية,12/05/1901,"34°26'48.42""N","8°38'19.32""E",,
Gafsa,قفصة,61,هنشير الطفل,الحوض الروماني,12/05/1901,"34°26'48.42""N","8°38'19.32""E",,
Gafsa,قفصة,61,هنشير الطفل,السد الروماني,12/05/1901,"34°26'48.42""N","8°38'19.32""E",,
Gafsa,قفصة,61,هنشير المقطع,الكنيسة الآثرية وتوابعها,16/11/1928,"34°25'2.95""N","8°47'24.95""E",,
Gafsa,قفصة,61,هنشير مزرية,الحصن الآثري,26/01/1893,"34°25'3.80""N","8°47'20.89""E",,
Gafsa,قفصة,61,هنشير مزرية,الصهاريج المستطيل,26/01/1893,"34°25'3.80""N","8°47'20.89""E",,
Gafsa,قفصة,61,هنشير مزرية,الصهاريج المستديرة,26/01/1893,"34°25'3.80""N","8°47'20.89""E",,
Gafsa,قفصة,61,هنشير هرمول,ضريح أوربانلا,26/01/1893,"34°25'5.46""N","8°47'14.62""E",,
Gafsa,قفصة,61,مدينة قفصة,قوس ,03/03/1975,"34°25'7.94""N","8°47'7.49""E",,
Gafsa,قفصة,61,هنشير أحمد ,حصن روماني ,,"34°40'37.70""N","8°47'32.89""E",,
Gafsa,قفصة,61,هنشير أحمد ,بئر أثري ,,"34°40'37.70""N","8°47'32.89""E",,
Gafsa,قفصة,61,هنشير وادي الفيران ,ضريح معاصر زيت  Crypte ,16/11/1928,"34°40'42.70""N","8°47'35.11""E",,
Gafsa,قفصة,61,هنشير سيدي نصر ,حصن ,16/11/1928,"34°40'6.93""N","8°49'27.51""E",,
Tozeur,توزر,62,مدينة توزر ,بناية محطة السكك الحديدية,15/01/2001,"33°55'29.12""N","8° 8'1.44""E",,
Tozeur,توزر,62,أولاد ماجد,صومعة جامع أولاد ماجد,03/03/1915,"33°59'43.42""N","8°14'33.41""E",,
Tozeur,توزر,62,مدينة توزر,البئر الروماني,16/11/1928,"33°55'9.30""N","8° 7'24.01""E",,
Tozeur,توزر,62,مدينة توزر,جامع بلاد الحضر,03/03/1915,"33°55'9.30""N","8° 7'24.01""E",,
Tozeur,توزر,62,مدينة توزر,سد وادي البروق والرصيف المحاذي له,16/11/1928,"33°55'9.30""N","8° 7'24.01""E",,
Tozeur,توزر,62,مدينة توزر,محراب جامع بلاد الحضر,25/01/1922,"33°55'9.30""N","8° 7'24.01""E",,
Tozeur,توزر,62,مدينة توزر,الصمعة المندثرة ,16/11/1928,"33°55'9.30""N","8° 7'24.01""E",,
Kebili,قبلي,63,اللحقاف,برج المراقبة الروماني,01/03/1905,"33°42'26.55""N","8°58'17.54""E",,
Kebili,قبلي,63,بئر غيزن ,البئر الروماني,22/03/1899,"33°30'23.95""N","9°28'39.85""E",,
Kebili,قبلي,63,بئر غيزن ,برج المراقبة الروماني,25/03/1892,"33°30'23.95""N","9°28'39.85""E",,
Kebili,قبلي,63,هنشير الآصنام,الحصن الروماني,22/03/1899,"33°41'59.67""N","8°58'14.01""E",,
Kebili,قبلي,63,هنشير الخنافير,برج المراقبة الروماني,13/03/1912,"33°41'55.07""N","9° 0'22.06""E",,
Kebili,قبلي,63,هنشير أولاد الحاج,البئر الروماني,22/03/1899,"33°29'46.69""N","9° 2'54.83""E",,
Kebili,قبلي,63,هنشير أولاد الحاج,برج المراقبة الروماني,22/03/1899,"33°29'46.69""N","9° 2'54.83""E",,
