FNODE_,TNODE_,LPOLY_,RPOLY_,LENGTH,RTE_,RTE_ID,RTE_MAN_,RTE_MAN_ID,RTE_NOM,RTE_TYP,long_piste
"0","0","0","0",127.70582,"0","0","0","0",,P,"0"
"0","0","0","0",385.26641,"0","0","0","0",,P,"0"
"0","0","0","0",281.97358,"0","0","0","0",,P,"0"
"0","0","0","0",222.35248,"0","0","0","0",,P,"0"
"0","0","0","0",105.06369,"0","0","0","0",,P,"0"
"0","0","0","0",246.41376,"0","0","0","0",,P,"0"
"0","0","0","0",39.39380,"0","0","0","0",,P,"0"
"0","0","0","0",224.94159,"0","0","0","0",,P,"0"
"0","0","0","0",132.29786,"0","0","0","0",,P,"0"
"0","0","0","0",125.24670,"0","0","0","0",,P,"0"
"0","0","0","0",63.47059,"0","0","0","0",,P,"0"
"0","0","0","0",282.24232,"0","0","0","0",,P,"0"
"0","0","0","0",271.78775,"0","0","0","0",,P,"0"
"0","0","0","0",44.88905,"0","0","0","0",,P,"0"
"0","0","0","0",50.33094,"0","0","0","0",,P,"0"
"0","0","0","0",243.37653,"0","0","0","0",,P,"0"
"0","0","0","0",51.61853,"0","0","0","0",,P,"0"
"0","0","0","0",154.81348,"0","0","0","0",,P,"0"
"0","0","0","0",1266.63762,"0","0","0","0",,P,"1"
"0","0","0","0",93.67329,"0","0","0","0",,P,"0"
"0","0","0","0",52.33639,"0","0","0","0",,P,"0"
"0","0","0","0",46.21854,"0","0","0","0",,P,"0"
"0","0","0","0",176.48944,"0","0","0","0",,P,"0"
"0","0","0","0",140.29862,"0","0","0","0",,P,"0"
"0","0","0","0",744.03853,"0","0","0","0",,P,"1"
"0","0","0","0",163.46896,"0","0","0","0",,P,"0"
"0","0","0","0",372.90662,"0","0","0","0",,P,"0"
"0","0","0","0",245.48971,"0","0","0","0",,P,"0"
"0","0","0","0",45.90960,"0","0","0","0",,P,"0"
"0","0","0","0",96.29108,"0","0","0","0",,P,"0"
"0","0","0","0",57.14885,"0","0","0","0",,P,"0"
"0","0","0","0",145.28408,"0","0","0","0",,P,"0"
"0","0","0","0",54.53878,"0","0","0","0",,P,"0"
"0","0","0","0",60.22666,"0","0","0","0",,P,"0"
"0","0","0","0",84.14146,"0","0","0","0",,P,"0"
"0","0","0","0",126.79770,"0","0","0","0",,P,"0"
"0","0","0","0",542.52933,"0","0","0","0",,P,"1"
"0","0","0","0",31.31618,"0","0","0","0",,P,"0"
"0","0","0","0",99.70540,"0","0","0","0",,P,"0"
"0","0","0","0",59.57401,"0","0","0","0",,P,"0"
"0","0","0","0",207.62520,"0","0","0","0",,P,"0"
"0","0","0","0",85.85749,"0","0","0","0",,P,"0"
"0","0","0","0",155.12073,"0","0","0","0",,P,"0"
"0","0","0","0",272.23360,"0","0","0","0",,P,"0"
"0","0","0","0",13.49899,"0","0","0","0",,P,"0"
"0","0","0","0",156.82187,"0","0","0","0",,P,"0"
"0","0","0","0",93.29077,"0","0","0","0",,P,"0"
"0","0","0","0",38.32392,"0","0","0","0",,P,"0"
"0","0","0","0",613.80171,"0","0","0","0",,P,"1"
"0","0","0","0",29.44122,"0","0","0","0",,P,"0"
"0","0","0","0",436.88462,"0","0","0","0",,P,"0"
"0","0","0","0",73.65399,"0","0","0","0",,P,"0"
"0","0","0","0",102.36243,"0","0","0","0",,P,"0"
"0","0","0","0",600.15289,"0","0","0","0",,P,"1"
"0","0","0","0",781.08084,"0","0","0","0",,P,"1"
"0","0","0","0",47.26653,"0","0","0","0",,P,"0"
"0","0","0","0",360.01270,"0","0","0","0",,P,"0"
"0","0","0","0",36.62868,"0","0","0","0",,P,"0"
"0","0","0","0",142.29563,"0","0","0","0",,P,"0"
"0","0","0","0",364.89444,"0","0","0","0",,P,"0"
"0","0","0","0",152.77659,"0","0","0","0",,P,"0"
"0","0","0","0",117.96648,"0","0","0","0",,P,"0"
"0","0","0","0",73.23123,"0","0","0","0",,P,"0"
"0","0","0","0",31.60424,"0","0","0","0",,P,"0"
"0","0","0","0",117.59329,"0","0","0","0",,P,"0"
"0","0","0","0",195.78214,"0","0","0","0",,P,"0"
"0","0","0","0",88.27839,"0","0","0","0",,P,"0"
"0","0","0","0",41.97065,"0","0","0","0",,P,"0"
"0","0","0","0",42.21712,"0","0","0","0",,P,"0"
"0","0","0","0",47.46528,"0","0","0","0",,P,"0"
"0","0","0","0",41.09483,"0","0","0","0",,P,"0"
"0","0","0","0",244.49525,"0","0","0","0",,P,"0"
"0","0","0","0",171.36600,"0","0","0","0",,P,"0"
"0","0","0","0",132.73211,"0","0","0","0",,P,"0"
"0","0","0","0",706.77913,"0","0","0","0",,P,"1"
"0","0","0","0",235.94548,"0","0","0","0",,P,"0"
"0","0","0","0",15.70082,"0","0","0","0",,P,"0"
"0","0","0","0",119.34116,"0","0","0","0",,P,"0"
"0","0","0","0",19.57358,"0","0","0","0",,P,"0"
"0","0","0","0",9.14552,"0","0","0","0",,P,"0"
"0","0","0","0",90.10139,"0","0","0","0",,P,"0"
"0","0","0","0",49.01013,"0","0","0","0",,P,"0"
"0","0","0","0",45.61151,"0","0","0","0",,P,"0"
"0","0","0","0",624.00597,"0","0","0","0",,P,"1"
"0","0","0","0",119.37966,"0","0","0","0",,P,"0"
"0","0","0","0",125.14656,"0","0","0","0",,P,"0"
"0","0","0","0",105.33310,"0","0","0","0",,P,"0"
"0","0","0","0",141.68446,"0","0","0","0",,P,"0"
"0","0","0","0",41.74144,"0","0","0","0",,P,"0"
"0","0","0","0",500.78344,"0","0","0","0",,P,"1"
"0","0","0","0",273.45151,"0","0","0","0",,P,"0"
"0","0","0","0",345.88875,"0","0","0","0",,P,"0"
"0","0","0","0",73.16850,"0","0","0","0",,P,"0"
"0","0","0","0",50.95786,"0","0","0","0",,P,"0"
"0","0","0","0",84.81692,"0","0","0","0",,P,"0"
"0","0","0","0",84.22227,"0","0","0","0",,P,"0"
"0","0","0","0",44.44548,"0","0","0","0",,P,"0"
"0","0","0","0",50.67176,"0","0","0","0",,P,"0"
"0","0","0","0",324.07873,"0","0","0","0",,P,"0"
"0","0","0","0",92.55575,"0","0","0","0",,P,"0"
"0","0","0","0",58.13243,"0","0","0","0",,P,"0"
"0","0","0","0",177.88086,"0","0","0","0",,P,"0"
"0","0","0","0",84.25038,"0","0","0","0",,P,"0"
"0","0","0","0",73.02711,"0","0","0","0",,P,"0"
"0","0","0","0",1197.08954,"0","0","0","0",,P,"1"
"0","0","0","0",129.62703,"0","0","0","0",,P,"0"
"0","0","0","0",78.99372,"0","0","0","0",,P,"0"
"0","0","0","0",404.27694,"0","0","0","0",,P,"0"
"0","0","0","0",918.60843,"0","0","0","0",,P,"1"
"0","0","0","0",469.98334,"0","0","0","0",,P,"0"
"0","0","0","0",76.96387,"0","0","0","0",,P,"0"
"0","0","0","0",40.25742,"0","0","0","0",,P,"0"
"0","0","0","0",98.69886,"0","0","0","0",,P,"0"
"0","0","0","0",75.40092,"0","0","0","0",,P,"0"
"0","0","0","0",69.86827,"0","0","0","0",,P,"0"
"0","0","0","0",186.67462,"0","0","0","0",,P,"0"
"0","0","0","0",346.96327,"0","0","0","0",,P,"0"
"0","0","0","0",72.37673,"0","0","0","0",,P,"0"
"0","0","0","0",51.57640,"0","0","0","0",,P,"0"
"0","0","0","0",80.10287,"0","0","0","0",,P,"0"
"0","0","0","0",192.35221,"0","0","0","0",,P,"0"
"0","0","0","0",75.49411,"0","0","0","0",,P,"0"
"0","0","0","0",550.52286,"0","0","0","0",,P,"1"
"0","0","0","0",357.20635,"0","0","0","0",,P,"0"
"0","0","0","0",34.69980,"0","0","0","0",,P,"0"
"0","0","0","0",82.70809,"0","0","0","0",,P,"0"
"0","0","0","0",64.42534,"0","0","0","0",,P,"0"
"0","0","0","0",30.02610,"0","0","0","0",,P,"0"
"0","0","0","0",136.20151,"0","0","0","0",,P,"0"
"0","0","0","0",46.76804,"0","0","0","0",,P,"0"
"0","0","0","0",108.31092,"0","0","0","0",,P,"0"
"0","0","0","0",714.84993,"0","0","0","0",,P,"1"
"0","0","0","0",93.33036,"0","0","0","0",,P,"0"
"0","0","0","0",126.61254,"0","0","0","0",,P,"0"
"0","0","0","0",44.66200,"0","0","0","0",,P,"0"
"0","0","0","0",98.93541,"0","0","0","0",,P,"0"
"0","0","0","0",116.03078,"0","0","0","0",,P,"0"
"0","0","0","0",34.93141,"0","0","0","0",,P,"0"
"0","0","0","0",237.85759,"0","0","0","0",,P,"0"
"0","0","0","0",764.77857,"0","0","0","0",,P,"1"
"0","0","0","0",149.39648,"0","0","0","0",,P,"0"
"0","0","0","0",116.79077,"0","0","0","0",,P,"0"
"0","0","0","0",934.85529,"0","0","0","0",,P,"1"
"0","0","0","0",131.78644,"0","0","0","0",,P,"0"
"0","0","0","0",84.72059,"0","0","0","0",,P,"0"
"0","0","0","0",72.88215,"0","0","0","0",,P,"0"
"0","0","0","0",61.68393,"0","0","0","0",,P,"0"
"0","0","0","0",138.76066,"0","0","0","0",,P,"0"
"0","0","0","0",362.39296,"0","0","0","0",,P,"0"
"0","0","0","0",71.01719,"0","0","0","0",,P,"0"
"0","0","0","0",43.03165,"0","0","0","0",,P,"0"
"0","0","0","0",416.71766,"0","0","0","0",,P,"0"
"0","0","0","0",237.78318,"0","0","0","0",,P,"0"
"0","0","0","0",379.00623,"0","0","0","0",,P,"0"
"0","0","0","0",287.75920,"0","0","0","0",,P,"0"
"0","0","0","0",820.47844,"0","0","0","0",,P,"1"
"0","0","0","0",117.59652,"0","0","0","0",,P,"0"
"0","0","0","0",47.07391,"0","0","0","0",,P,"0"
"0","0","0","0",100.80100,"0","0","0","0",,P,"0"
"0","0","0","0",58.46530,"0","0","0","0",,P,"0"
"0","0","0","0",47.14887,"0","0","0","0",,P,"0"
"0","0","0","0",151.41133,"0","0","0","0",,P,"0"
"0","0","0","0",51.47815,"0","0","0","0",,P,"0"
"0","0","0","0",20.48544,"0","0","0","0",,P,"0"
"0","0","0","0",123.25981,"0","0","0","0",,P,"0"
"0","0","0","0",72.73329,"0","0","0","0",,P,"0"
"0","0","0","0",48.16869,"0","0","0","0",,P,"0"
"0","0","0","0",33.43777,"0","0","0","0",,P,"0"
"0","0","0","0",484.26389,"0","0","0","0",,P,"0"
"0","0","0","0",614.85546,"0","0","0","0",,P,"1"
"0","0","0","0",31.63266,"0","0","0","0",,P,"0"
"0","0","0","0",44.24827,"0","0","0","0",,P,"0"
"0","0","0","0",74.13946,"0","0","0","0",,P,"0"
"0","0","0","0",40.36557,"0","0","0","0",,P,"0"
"0","0","0","0",154.99264,"0","0","0","0",,P,"0"
"0","0","0","0",143.85226,"0","0","0","0",,P,"0"
"0","0","0","0",416.35822,"0","0","0","0",,P,"0"
"0","0","0","0",226.25637,"0","0","0","0",,P,"0"
"0","0","0","0",384.59690,"0","0","0","0",,P,"0"
"0","0","0","0",51.05527,"0","0","0","0",,P,"0"
"0","0","0","0",15.53222,"0","0","0","0",,P,"0"
"0","0","0","0",58.49576,"0","0","0","0",,P,"0"
"0","0","0","0",135.87914,"0","0","0","0",,P,"0"
"0","0","0","0",110.29389,"0","0","0","0",,P,"0"
"0","0","0","0",277.48982,"0","0","0","0",,P,"0"
"0","0","0","0",217.58492,"0","0","0","0",,P,"0"
"0","0","0","0",88.61339,"0","0","0","0",,P,"0"
"0","0","0","0",112.85638,"0","0","0","0",,P,"0"
"0","0","0","0",160.55054,"0","0","0","0",,P,"0"
"0","0","0","0",54.00434,"0","0","0","0",,P,"0"
"0","0","0","0",235.30110,"0","0","0","0",,P,"0"
"0","0","0","0",81.88824,"0","0","0","0",,P,"0"
"0","0","0","0",126.64212,"0","0","0","0",,P,"0"
"0","0","0","0",291.00491,"0","0","0","0",,P,"0"
"0","0","0","0",1111.26531,"0","0","0","0",,P,"1"
"0","0","0","0",287.79332,"0","0","0","0",,P,"0"
"0","0","0","0",39.57632,"0","0","0","0",,P,"0"
"0","0","0","0",519.04344,"0","0","0","0",,P,"1"
"0","0","0","0",744.27018,"0","0","0","0",,P,"1"
"0","0","0","0",53.32524,"0","0","0","0",,P,"0"
"0","0","0","0",585.71743,"0","0","0","0",,P,"1"
"0","0","0","0",392.78841,"0","0","0","0",,P,"0"
"0","0","0","0",82.98268,"0","0","0","0",,P,"0"
"0","0","0","0",218.94566,"0","0","0","0",,P,"0"
"0","0","0","0",54.36000,"0","0","0","0",,P,"0"
"0","0","0","0",86.38404,"0","0","0","0",,P,"0"
"0","0","0","0",241.84500,"0","0","0","0",,P,"0"
"0","0","0","0",46.49863,"0","0","0","0",,P,"0"
"0","0","0","0",227.46063,"0","0","0","0",,P,"0"
"0","0","0","0",366.40651,"0","0","0","0",,P,"0"
"0","0","0","0",45.94883,"0","0","0","0",,P,"0"
"0","0","0","0",176.84743,"0","0","0","0",,P,"0"
"0","0","0","0",334.80940,"0","0","0","0",,P,"0"
"0","0","0","0",221.98174,"0","0","0","0",,P,"0"
"0","0","0","0",554.71286,"0","0","0","0",,P,"1"
"0","0","0","0",169.59945,"0","0","0","0",,P,"0"
"0","0","0","0",265.76378,"0","0","0","0",,P,"0"
"0","0","0","0",143.92643,"0","0","0","0",,P,"0"
"0","0","0","0",427.34832,"0","0","0","0",,P,"0"
"0","0","0","0",15.83706,"0","0","0","0",,P,"0"
"0","0","0","0",67.78830,"0","0","0","0",,P,"0"
"0","0","0","0",135.98971,"0","0","0","0",,P,"0"
"0","0","0","0",335.59676,"0","0","0","0",,P,"0"
"0","0","0","0",108.16207,"0","0","0","0",,P,"0"
"0","0","0","0",207.75059,"0","0","0","0",,P,"0"
"0","0","0","0",33.46086,"0","0","0","0",,P,"0"
"0","0","0","0",106.36657,"0","0","0","0",,P,"0"
"0","0","0","0",281.13468,"0","0","0","0",,P,"0"
"0","0","0","0",364.46822,"0","0","0","0",,P,"0"
"0","0","0","0",207.93888,"0","0","0","0",,P,"0"
"0","0","0","0",264.62748,"0","0","0","0",,P,"0"
"0","0","0","0",284.09127,"0","0","0","0",,P,"0"
"0","0","0","0",20.65046,"0","0","0","0",,P,"0"
"0","0","0","0",41.74046,"0","0","0","0",,P,"0"
"0","0","0","0",49.21195,"0","0","0","0",,P,"0"
"0","0","0","0",108.37424,"0","0","0","0",,P,"0"
"0","0","0","0",597.23367,"0","0","0","0",,P,"1"
"0","0","0","0",501.40766,"0","0","0","0",,P,"1"
"0","0","0","0",108.14518,"0","0","0","0",,P,"0"
"0","0","0","0",291.65887,"0","0","0","0",,P,"0"
"0","0","0","0",47.93917,"0","0","0","0",,P,"0"
"0","0","0","0",163.40732,"0","0","0","0",,P,"0"
"0","0","0","0",460.00406,"0","0","0","0",,P,"0"
"0","0","0","0",58.93600,"0","0","0","0",,P,"0"
"0","0","0","0",107.37619,"0","0","0","0",,P,"0"
"0","0","0","0",129.85682,"0","0","0","0",,P,"0"
"0","0","0","0",79.58451,"0","0","0","0",,P,"0"
"0","0","0","0",90.42167,"0","0","0","0",,P,"0"
"0","0","0","0",1858.26660,"0","0","0","0",,P,"2"
"0","0","0","0",139.46166,"0","0","0","0",,P,"0"
"0","0","0","0",74.26270,"0","0","0","0",,P,"0"
"0","0","0","0",150.14617,"0","0","0","0",,P,"0"
"0","0","0","0",127.21248,"0","0","0","0",,P,"0"
"0","0","0","0",97.08009,"0","0","0","0",,P,"0"
"0","0","0","0",103.12191,"0","0","0","0",,P,"0"
"0","0","0","0",58.29976,"0","0","0","0",,P,"0"
"0","0","0","0",89.33017,"0","0","0","0",,P,"0"
"0","0","0","0",51.66042,"0","0","0","0",,P,"0"
"0","0","0","0",1336.03308,"0","0","0","0",,P,"1"
"0","0","0","0",236.28577,"0","0","0","0",,P,"0"
"0","0","0","0",37.49167,"0","0","0","0",,P,"0"
"0","0","0","0",141.09838,"0","0","0","0",,P,"0"
"0","0","0","0",378.75883,"0","0","0","0",,P,"0"
"0","0","0","0",456.78962,"0","0","0","0",,P,"0"
"0","0","0","0",205.55933,"0","0","0","0",,P,"0"
"0","0","0","0",148.37025,"0","0","0","0",,P,"0"
"0","0","0","0",794.65666,"0","0","0","0",,P,"1"
"0","0","0","0",966.31475,"0","0","0","0",,P,"1"
"0","0","0","0",69.04395,"0","0","0","0",,P,"0"
"0","0","0","0",184.48662,"0","0","0","0",,P,"0"
"0","0","0","0",25.86209,"0","0","0","0",,P,"0"
"0","0","0","0",96.80684,"0","0","0","0",,P,"0"
"0","0","0","0",475.04258,"0","0","0","0",,P,"0"
"0","0","0","0",186.65651,"0","0","0","0",,P,"0"
"0","0","0","0",92.61507,"0","0","0","0",,P,"0"
"0","0","0","0",97.37121,"0","0","0","0",,P,"0"
"0","0","0","0",900.48525,"0","0","0","0",,P,"1"
"0","0","0","0",680.96349,"0","0","0","0",,P,"1"
"0","0","0","0",37.99800,"0","0","0","0",,P,"0"
"0","0","0","0",139.34936,"0","0","0","0",,P,"0"
"0","0","0","0",27.82647,"0","0","0","0",,P,"0"
"0","0","0","0",75.77618,"0","0","0","0",,P,"0"
"0","0","0","0",95.41095,"0","0","0","0",,P,"0"
"0","0","0","0",374.65397,"0","0","0","0",,P,"0"
"0","0","0","0",255.35380,"0","0","0","0",,P,"0"
"0","0","0","0",290.05195,"0","0","0","0",,P,"0"
"0","0","0","0",391.30735,"0","0","0","0",,P,"0"
"0","0","0","0",3386.12367,"0","0","0","0",,P,"3"
"0","0","0","0",224.52507,"0","0","0","0",,P,"0"
"0","0","0","0",302.51242,"0","0","0","0",,P,"0"
"0","0","0","0",74.78312,"0","0","0","0",,P,"0"
"0","0","0","0",66.70317,"0","0","0","0",,P,"0"
"0","0","0","0",65.56230,"0","0","0","0",,P,"0"
"0","0","0","0",71.56709,"0","0","0","0",,P,"0"
"0","0","0","0",55.56978,"0","0","0","0",,P,"0"
"0","0","0","0",143.36601,"0","0","0","0",,P,"0"
"0","0","0","0",191.81063,"0","0","0","0",,P,"0"
"0","0","0","0",207.98308,"0","0","0","0",,P,"0"
"0","0","0","0",543.72806,"0","0","0","0",,P,"1"
"0","0","0","0",86.18079,"0","0","0","0",,P,"0"
"0","0","0","0",190.91592,"0","0","0","0",,P,"0"
"0","0","0","0",20.25039,"0","0","0","0",,P,"0"
"0","0","0","0",262.79196,"0","0","0","0",,P,"0"
"0","0","0","0",168.42098,"0","0","0","0",,P,"0"
"0","0","0","0",154.42515,"0","0","0","0",,P,"0"
"0","0","0","0",313.87488,"0","0","0","0",,P,"0"
"0","0","0","0",186.33107,"0","0","0","0",,P,"0"
"0","0","0","0",51.50180,"0","0","0","0",,P,"0"
"0","0","0","0",156.60480,"0","0","0","0",,P,"0"
"0","0","0","0",44.82692,"0","0","0","0",,P,"0"
"0","0","0","0",52.80155,"0","0","0","0",,P,"0"
"0","0","0","0",33.60019,"0","0","0","0",,P,"0"
"0","0","0","0",64.66114,"0","0","0","0",,P,"0"
"0","0","0","0",54.44267,"0","0","0","0",,P,"0"
"0","0","0","0",135.19269,"0","0","0","0",,P,"0"
"0","0","0","0",136.94616,"0","0","0","0",,P,"0"
"0","0","0","0",115.94039,"0","0","0","0",,P,"0"
"0","0","0","0",55.16853,"0","0","0","0",,P,"0"
"0","0","0","0",48.72708,"0","0","0","0",,P,"0"
"0","0","0","0",8.99327,"0","0","0","0",,P,"0"
"0","0","0","0",55.86064,"0","0","0","0",,P,"0"
"0","0","0","0",55.96327,"0","0","0","0",,P,"0"
"0","0","0","0",121.07008,"0","0","0","0",,P,"0"
"0","0","0","0",41.45724,"0","0","0","0",,P,"0"
"0","0","0","0",129.29914,"0","0","0","0",,P,"0"
"0","0","0","0",19.00370,"0","0","0","0",,P,"0"
"0","0","0","0",29.41965,"0","0","0","0",,P,"0"
"0","0","0","0",54.39845,"0","0","0","0",,P,"0"
"0","0","0","0",107.86192,"0","0","0","0",,P,"0"
"0","0","0","0",25.43873,"0","0","0","0",,P,"0"
"0","0","0","0",34.82686,"0","0","0","0",,P,"0"
"0","0","0","0",1122.86471,"0","0","0","0",,P,"1"
"0","0","0","0",44.47195,"0","0","0","0",,P,"0"
"0","0","0","0",116.84097,"0","0","0","0",,P,"0"
"0","0","0","0",245.15171,"0","0","0","0",,P,"0"
"0","0","0","0",92.47577,"0","0","0","0",,P,"0"
"0","0","0","0",162.51723,"0","0","0","0",,P,"0"
"0","0","0","0",57.25758,"0","0","0","0",,P,"0"
"0","0","0","0",61.35828,"0","0","0","0",,P,"0"
"0","0","0","0",130.74418,"0","0","0","0",,P,"0"
"0","0","0","0",30.76835,"0","0","0","0",,P,"0"
"0","0","0","0",104.83916,"0","0","0","0",,P,"0"
"0","0","0","0",238.62635,"0","0","0","0",,P,"0"
"0","0","0","0",89.83633,"0","0","0","0",,P,"0"
"0","0","0","0",8.43565,"0","0","0","0",,P,"0"
"0","0","0","0",408.23530,"0","0","0","0",,P,"0"
"0","0","0","0",58.23769,"0","0","0","0",,P,"0"
"0","0","0","0",54.78427,"0","0","0","0",,P,"0"
"0","0","0","0",48.86367,"0","0","0","0",,P,"0"
"0","0","0","0",48.45889,"0","0","0","0",,P,"0"
"0","0","0","0",110.40501,"0","0","0","0",,P,"0"
"0","0","0","0",38.65073,"0","0","0","0",,P,"0"
"0","0","0","0",320.49677,"0","0","0","0",,P,"0"
"0","0","0","0",161.65142,"0","0","0","0",,P,"0"
"0","0","0","0",10.72981,"0","0","0","0",,P,"0"
"0","0","0","0",50.88287,"0","0","0","0",,P,"0"
"0","0","0","0",127.21070,"0","0","0","0",,P,"0"
"0","0","0","0",158.56532,"0","0","0","0",,P,"0"
"0","0","0","0",426.49046,"0","0","0","0",,P,"0"
"0","0","0","0",79.02304,"0","0","0","0",,P,"0"
"0","0","0","0",80.12075,"0","0","0","0",,P,"0"
"0","0","0","0",254.89168,"0","0","0","0",,P,"0"
"0","0","0","0",253.95807,"0","0","0","0",,P,"0"
"0","0","0","0",40.67179,"0","0","0","0",,P,"0"
"0","0","0","0",115.54019,"0","0","0","0",,P,"0"
"0","0","0","0",74.57444,"0","0","0","0",,P,"0"
"0","0","0","0",848.30471,"0","0","0","0",,P,"1"
"0","0","0","0",519.22259,"0","0","0","0",,P,"1"
"0","0","0","0",9.14830,"0","0","0","0",,P,"0"
"0","0","0","0",63.14762,"0","0","0","0",,P,"0"
"0","0","0","0",982.55940,"0","0","0","0",,P,"1"
"0","0","0","0",767.12536,"0","0","0","0",,P,"1"
"0","0","0","0",308.06573,"0","0","0","0",,P,"0"
"0","0","0","0",40.86659,"0","0","0","0",,P,"0"
"0","0","0","0",50.14545,"0","0","0","0",,P,"0"
"0","0","0","0",44.49807,"0","0","0","0",,P,"0"
"0","0","0","0",92.22800,"0","0","0","0",,P,"0"
"0","0","0","0",19.16540,"0","0","0","0",,P,"0"
"0","0","0","0",604.87152,"0","0","0","0",,P,"1"
"0","0","0","0",126.85685,"0","0","0","0",,P,"0"
"0","0","0","0",56.59340,"0","0","0","0",,P,"0"
"0","0","0","0",94.14831,"0","0","0","0",,P,"0"
"0","0","0","0",632.95017,"0","0","0","0",,P,"1"
"0","0","0","0",209.27319,"0","0","0","0",,P,"0"
"0","0","0","0",277.43834,"0","0","0","0",,P,"0"
"0","0","0","0",76.92569,"0","0","0","0",,P,"0"
"0","0","0","0",46.62454,"0","0","0","0",,P,"0"
"0","0","0","0",121.17499,"0","0","0","0",,P,"0"
"0","0","0","0",46.51949,"0","0","0","0",,P,"0"
"0","0","0","0",51.95164,"0","0","0","0",,P,"0"
"0","0","0","0",49.47162,"0","0","0","0",,P,"0"
"0","0","0","0",38.54669,"0","0","0","0",,P,"0"
"0","0","0","0",395.59572,"0","0","0","0",,P,"0"
"0","0","0","0",350.10164,"0","0","0","0",,P,"0"
"0","0","0","0",60.08913,"0","0","0","0",,P,"0"
"0","0","0","0",12.55301,"0","0","0","0",,P,"0"
"0","0","0","0",85.18353,"0","0","0","0",,P,"0"
"0","0","0","0",183.95468,"0","0","0","0",,P,"0"
"0","0","0","0",263.66890,"0","0","0","0",,P,"0"
"0","0","0","0",16.10650,"0","0","0","0",,P,"0"
"0","0","0","0",174.44989,"0","0","0","0",,P,"0"
"0","0","0","0",158.93150,"0","0","0","0",,P,"0"
"0","0","0","0",31.27460,"0","0","0","0",,P,"0"
"0","0","0","0",123.48416,"0","0","0","0",,P,"0"
"0","0","0","0",89.70196,"0","0","0","0",,P,"0"
"0","0","0","0",33.02420,"0","0","0","0",,P,"0"
"0","0","0","0",50.50870,"0","0","0","0",,P,"0"
"0","0","0","0",47.28178,"0","0","0","0",,P,"0"
"0","0","0","0",262.76013,"0","0","0","0",,P,"0"
"0","0","0","0",542.43288,"0","0","0","0",,P,"1"
"0","0","0","0",74.11694,"0","0","0","0",,P,"0"
"0","0","0","0",55.71818,"0","0","0","0",,P,"0"
"0","0","0","0",213.18288,"0","0","0","0",,P,"0"
"0","0","0","0",149.81327,"0","0","0","0",,P,"0"
"0","0","0","0",60.87747,"0","0","0","0",,P,"0"
"0","0","0","0",93.86695,"0","0","0","0",,P,"0"
"0","0","0","0",54.70946,"0","0","0","0",,P,"0"
"0","0","0","0",48.25259,"0","0","0","0",,P,"0"
"0","0","0","0",1536.32976,"0","0","0","0",,P,"2"
"0","0","0","0",74.92812,"0","0","0","0",,P,"0"
"0","0","0","0",106.07620,"0","0","0","0",,P,"0"
"0","0","0","0",97.53213,"0","0","0","0",,P,"0"
"0","0","0","0",47.26670,"0","0","0","0",,P,"0"
"0","0","0","0",105.76078,"0","0","0","0",,P,"0"
"0","0","0","0",162.17837,"0","0","0","0",,P,"0"
"0","0","0","0",38.53696,"0","0","0","0",,P,"0"
"0","0","0","0",147.93644,"0","0","0","0",,P,"0"
"0","0","0","0",355.20254,"0","0","0","0",,P,"0"
"0","0","0","0",354.81461,"0","0","0","0",,P,"0"
"0","0","0","0",70.79613,"0","0","0","0",,P,"0"
"0","0","0","0",36.02730,"0","0","0","0",,P,"0"
"0","0","0","0",101.12253,"0","0","0","0",,P,"0"
"0","0","0","0",42.32432,"0","0","0","0",,P,"0"
"0","0","0","0",119.36597,"0","0","0","0",,P,"0"
"0","0","0","0",71.91871,"0","0","0","0",,P,"0"
"0","0","0","0",57.17790,"0","0","0","0",,P,"0"
"0","0","0","0",36.70320,"0","0","0","0",,P,"0"
"0","0","0","0",50.97859,"0","0","0","0",,P,"0"
"0","0","0","0",40.44036,"0","0","0","0",,P,"0"
"0","0","0","0",501.57381,"0","0","0","0",,P,"1"
"0","0","0","0",540.76075,"0","0","0","0",,P,"1"
"0","0","0","0",181.45088,"0","0","0","0",,P,"0"
"0","0","0","0",97.60381,"0","0","0","0",,P,"0"
"0","0","0","0",340.10297,"0","0","0","0",,P,"0"
"0","0","0","0",780.02484,"0","0","0","0",,P,"1"
"0","0","0","0",164.42790,"0","0","0","0",,P,"0"
"0","0","0","0",96.66746,"0","0","0","0",,P,"0"
"0","0","0","0",64.77075,"0","0","0","0",,P,"0"
"0","0","0","0",77.82688,"0","0","0","0",,P,"0"
"0","0","0","0",24.65268,"0","0","0","0",,P,"0"
"0","0","0","0",524.08393,"0","0","0","0",,P,"1"
"0","0","0","0",113.34534,"0","0","0","0",,P,"0"
"0","0","0","0",284.32840,"0","0","0","0",,P,"0"
"0","0","0","0",332.01300,"0","0","0","0",,P,"0"
"0","0","0","0",35.20298,"0","0","0","0",,P,"0"
"0","0","0","0",23.80159,"0","0","0","0",,P,"0"
"0","0","0","0",241.28965,"0","0","0","0",,P,"0"
"0","0","0","0",282.03823,"0","0","0","0",,P,"0"
"0","0","0","0",602.57221,"0","0","0","0",,P,"1"
"0","0","0","0",361.99832,"0","0","0","0",,P,"0"
"0","0","0","0",114.85035,"0","0","0","0",,P,"0"
"0","0","0","0",98.56012,"0","0","0","0",,P,"0"
"0","0","0","0",84.33789,"0","0","0","0",,P,"0"
