NameAr,Delegations.Name,Delegations.NameAr,Delegations.Value,Delegations.PostalCode,Delegations.Latitude,Delegations.Longitude,DelegationID
تونس,JEBEL JELLOUD (El Garjouma),جبل الجلود (القرجومة),JEBEL JELLOUD,1046,36.7667,10.1833,JEBEL JELLOUD (El Garjouma)_1046
تونس,CARTHAGE (Cartage Byrsa),قرطاج (قرطاج بيرصا),CARTHAGE,2016,36.8536,10.3256,CARTHAGE (Cartage Byrsa)_2016
تونس,LA MARSA (Cite Essalama),المرسى (حي السلامة),LA MARSA,2076,36.8775,10.3275,LA MARSA (Cite Essalama)_2076
تونس,BAB BHAR (Bab Bhar),باب بحر (باب بحر),BAB BHAR,1000,36.7981,10.1803,BAB BHAR (Bab Bhar)_1000
تونس,LA MARSA (Berge Du Lac),المرسى (ضفاف البحيرة),LA MARSA,1053,36.8775,10.3275,LA MARSA (Berge Du Lac)_1053
تونس,LA GOULETTE (Casino La Goulette),حلق الوادي (كازينو حلق الوادي),LA GOULETTE,2060,36.8197,10.2936,LA GOULETTE (Casino La Goulette)_2060
تونس,LA MARSA (Cite Afh),المرسى (حي الوكالة العقارية للسكنى),LA MARSA,2078,36.8775,10.3275,LA MARSA (Cite Afh)_2078
تونس,CARTHAGE (Amilcar),قرطاج (أميلكار),CARTHAGE,1054,36.8536,10.3256,CARTHAGE (Amilcar)_1054
تونس,LE BARDO (Cite Des Enseignants),باردو (حي المعلمين),LE BARDO,2017,36.8111,10.1364,LE BARDO (Cite Des Enseignants)_2017
تونس,LA MARSA (Gammart),المرسى (قمرت),LA MARSA,1057,36.8775,10.3275,LA MARSA (Gammart)_1057
تونس,EL MENZAH (Cite Des Medecins),المنزه (حي الأطباء),EL MENZAH,2092,36.8528,10.1703,EL MENZAH (Cite Des Medecins)_2092
تونس,EL OMRANE SUPERIEUR (Cite El Intilaka),العمران الأعلى (حي الإنطلاقة),EL OMRANE SUPERIEUR,1064,36.8264,10.1506,EL OMRANE SUPERIEUR (Cite El Intilaka)_1064
تونس,BAB BHAR (Republique),باب بحر (الجمهورية),BAB BHAR,1001,36.7981,10.1803,BAB BHAR (Republique)_1001
تونس,BAB BHAR (Hedi Chaker),باب بحر (الهادي شاكر),BAB BHAR,1002,36.7981,10.1803,BAB BHAR (Hedi Chaker)_1002
تونس,LA GOULETTE (La Goulette Port),حلق الوادي (حلق الوادي الميناء),LA GOULETTE,1067,36.8197,10.2936,LA GOULETTE (La Goulette Port)_1067
تونس,EL OMRANE SUPERIEUR (Rommana),العمران الأعلى (رمانة),EL OMRANE SUPERIEUR,1068,36.8264,10.1506,EL OMRANE SUPERIEUR (Rommana)_1068
تونس,EL HRAIRIA (Cite Bougatfa 1),الحرايرية (حي بوقطفة 1),EL HRAIRIA,2051,36.7833,10.1,EL HRAIRIA (Cite Bougatfa 1)_2051
تونس,BAB BHAR (Habib Thameur),باب بحر (الحبيب ثامر),BAB BHAR,1069,36.7981,10.1803,BAB BHAR (Habib Thameur)_1069
تونس,BAB BHAR (Montplaisir),باب بحر (مونبليزير),BAB BHAR,1073,36.7981,10.1803,BAB BHAR (Montplaisir)_1073
تونس,EL KABBARIA (El Mourouj 2),الكبارية (المروج 2),EL KABBARIA,1074,36.7583,10.195,EL KABBARIA (El Mourouj 2)_1074
تونس,CITE EL KHADRA (Cite El Khadra),حي الخضراء (حي الخضراء),CITE EL KHADRA,1003,36.8319,10.1942,CITE EL KHADRA (Cite El Khadra)_1003
تونس,BAB SOUIKA (Bab El Khadra),باب سويقة (باب الخضراء),BAB SOUIKA,1075,36.8,10.1667,BAB SOUIKA (Bab El Khadra)_1075
تونس,EL MENZAH (Cite Caravelles),المنزه (حي كارافال),EL MENZAH,1082,36.8528,10.1703,EL MENZAH (Cite Caravelles)_1082
تونس,EL OMRANE SUPERIEUR (Cite Ibn Khaldoun I),العمران الأعلى (حي إبن خلدون 1),EL OMRANE SUPERIEUR,2062,36.8264,10.1506,EL OMRANE SUPERIEUR (Cite Ibn Khaldoun I)_2062
تونس,EL HRAIRIA (Cite Bouzaiene),الحرايرية (حي بوزيان),EL HRAIRIA,2052,36.7833,10.1,EL HRAIRIA (Cite Bouzaiene)_2052
تونس,EL MENZAH (El Menzah 1),المنزه (المنزه 1),EL MENZAH,1004,36.8528,10.1703,EL MENZAH (El Menzah 1)_1004
تونس,EL OMRANE (Bir Atig),العمران (بئر عتيق),EL OMRANE,1005,36.8167,10.1667,EL OMRANE (Bir Atig)_1005
تونس,SIDI EL BECHIR (Abou El Kacem Chebbi),سيدي البشير (أبو القاسم الشابي),SIDI EL BECHIR,1089,36.7833,10.1833,SIDI EL BECHIR (Abou El Kacem Chebbi)_1089
تونس,EL KABBARIA (Cite Bou Hjar),الكبارية (حي بوحجر),EL KABBARIA,2053,36.7583,10.195,EL KABBARIA (Cite Bou Hjar)_2053
تونس,CARTHAGE (El Yasmina),قرطاج (الياسمينة),CARTHAGE,2085,36.8536,10.3256,CARTHAGE (El Yasmina)_2085
تونس,BAB SOUIKA (Bab El Akoues),باب سويقة (باب الأقواس),BAB SOUIKA,1006,36.8,10.1667,BAB SOUIKA (Bab El Akoues)_1006
تونس,EL HRAIRIA (Cite El Mechtel),الحرايرية (حي المشتل),EL HRAIRIA,2087,36.7833,10.1,EL HRAIRIA (Cite El Mechtel)_2087
تونس,EL OMRANE SUPERIEUR (El Omrane Superieur),العمران الأعلى (العمران الأعلى),EL OMRANE SUPERIEUR,1091,36.8264,10.1506,EL OMRANE SUPERIEUR (El Omrane Superieur)_1091
تونس,SIDI HASSINE (Birine),سيدي حسين (بيرين),SIDI HASSINE,1095,36.7833,10.0667,SIDI HASSINE (Birine)_1095
تونس,EL KRAM (Bir El Hlou),الكرم (بئر الحلو),EL KRAM,2089,36.85,10.3,EL KRAM (Bir El Hlou)_2089
تونس,EL KABBARIA (Ibn Sina),الكبارية (إبن سينا),EL KABBARIA,2066,36.7583,10.195,EL KABBARIA (Ibn Sina)_2066
تونس,ESSIJOUMI (Cite Helal),السيجومي (حي هلال),ESSIJOUMI,2072,36.7833,10.15,ESSIJOUMI (Cite Helal)_2072
تونس,ESSIJOUMI (El Mellassine),السيجومي (الملاسين),ESSIJOUMI,1007,36.7833,10.15,ESSIJOUMI (El Mellassine)_1007
تونس,LA MEDINA (Bab Djedid),المدينة (باب الجديد),LA MEDINA,1008,36.7981,10.1803,LA MEDINA (Bab Djedid)_1008
تونس,ETTAHRIR (Cite Du Jardin),التحرير (حي الحديقة),ETTAHRIR,2042,36.8344,10.1431,ETTAHRIR (Cite Du Jardin)_2042
تونس,EL OMRANE (Ras Tabia),العمران (رأس الطابية),EL OMRANE,2000,36.8167,10.1667,EL OMRANE (Ras Tabia)_2000
تونس,EL OUERDIA (Bellevue),الوردية (بلڤو),EL OUERDIA,1009,36.775,10.1886,EL OUERDIA (Bellevue)_1009
تونس,LE BARDO (Bortal Hayder),باردو (برطل حيدر),LE BARDO,2009,36.8111,10.1364,LE BARDO (Bortal Hayder)_2009
تونس,JEBEL JELLOUD (Cite Thameur),جبل الجلود (حي ثامر),JEBEL JELLOUD,2023,36.7667,10.1833,JEBEL JELLOUD (Cite Thameur)_2023
تونس,LA MARSA (Cite El Mhiri),المرسى (حي المهيري),LA MARSA,2045,36.8775,10.3275,LA MARSA (Cite El Mhiri)_2045
تونس,LA MARSA (Cite Aziza),المرسى (حي عزيزة),LA MARSA,2046,36.8775,10.3275,LA MARSA (Cite Aziza)_2046
تونس,CARTHAGE (Salambo),قرطاج (صلامبو),CARTHAGE,2025,36.8536,10.3256,CARTHAGE (Salambo)_2025
تونس,CARTHAGE (Sidi Bousaid),قرطاج (سيدي بوسعيد),CARTHAGE,2026,36.8536,10.3256,CARTHAGE (Sidi Bousaid)_2026
تونس,EL MENZAH (El Menzah 9),المنزه (المنزه 9),EL MENZAH,1013,36.8528,10.1703,EL MENZAH (El Menzah 9)_1013
تونس,LA MEDINA (Bab Bnet),المدينة (باب بنات),LA MEDINA,1019,36.7981,10.1803,LA MEDINA (Bab Bnet)_1019
تونس,SIDI EL BECHIR (Bab El Falla),سيدي البشير (باب الفلة),SIDI EL BECHIR,1027,36.7833,10.1833,SIDI EL BECHIR (Bab El Falla)_1027
تونس,EL KRAM (Erriadh),الكرم (الرياض),EL KRAM,2015,36.85,10.3,EL KRAM (Erriadh)_2015
تونس,BAB SOUIKA (Bab Saadoun),باب سويقة (باب سعدون),BAB SOUIKA,1029,36.8,10.1667,BAB SOUIKA (Bab Saadoun)_1029
زغوان,ZAGHOUAN (El Mhedhba),زغوان (المهذبة),ZAGHOUAN,1100,36.4025,10.1431,ZAGHOUAN (El Mhedhba)_1100
زغوان,ZAGHOUAN (Bir Halima),زغوان (بئر حليمة),ZAGHOUAN,1155,36.4025,10.1431,ZAGHOUAN (Bir Halima)_1155
زغوان,ENNADHOUR (Ben Halaoua),الناظور (بن حلاوة),ENNADHOUR,1160,36.2333,10.1,ENNADHOUR (Ben Halaoua)_1160
زغوان,EL FAHS (Bir Moukra),الفحص (بئر مقرة),EL FAHS,1140,36.3747,9.9017,EL FAHS (Bir Moukra)_1140
زغوان,EL FAHS (Bent Saidane),الفحص (بنت سعيدان),EL FAHS,1162,36.3747,9.9017,EL FAHS (Bent Saidane)_1162
زغوان,ENNADHOUR (Bir Chaouch),الناظور (بئر شاوش),ENNADHOUR,1163,36.2333,10.1,ENNADHOUR (Bir Chaouch)_1163
زغوان,BIR MCHERGA (Jebel El Oust),بئر مشارقة (جبل الوسط),BIR MCHERGA,1111,36.5167,10,BIR MCHERGA (Jebel El Oust)_1111
زغوان,HAMMAM ZRIBA (Jeradou),حمام الزريبة (جرادو),HAMMAM ZRIBA,1112,36.3667,10.1167,HAMMAM ZRIBA (Jeradou)_1112
زغوان,BIR MCHERGA (Bir Mcherga Gare),بئر مشارقة (بئر مشارقة المحطة),BIR MCHERGA,1193,36.5167,10,BIR MCHERGA (Bir Mcherga Gare)_1193
زغوان,EL FAHS (Dhraa Ben Jouder),الفحص (ذراع بن جودر),EL FAHS,1194,36.3747,9.9017,EL FAHS (Dhraa Ben Jouder)_1194
زغوان,SAOUEF (Charchara),صواف (شرشارة),SAOUEF,1115,36.25,10.0167,SAOUEF (Charchara)_1115
زغوان,BIR MCHERGA (Bir Mcherga),بئر مشارقة (بئر مشارقة),BIR MCHERGA,1141,36.5167,10,BIR MCHERGA (Bir Mcherga)_1141
زغوان,ZAGHOUAN (El Magren),زغوان (المقرن),ZAGHOUAN,1121,36.4025,10.1431,ZAGHOUAN (El Magren)_1121
زغوان,HAMMAM ZRIBA (Ain Batria),حمام الزريبة (عين بطرية),HAMMAM ZRIBA,1122,36.3667,10.1167,HAMMAM ZRIBA (Ain Batria)_1122
زغوان,EL FAHS (Sidi Aouidette),الفحص (سيدي عويدات),EL FAHS,1146,36.3747,9.9017,EL FAHS (Sidi Aouidette)_1146
زغوان,HAMMAM ZRIBA (Cite Du Lycee),حمام الزريبة (حي المعهد),HAMMAM ZRIBA,1152,36.3667,10.1167,HAMMAM ZRIBA (Cite Du Lycee)_1152
زغوان,BIR MCHERGA (Ain El Asker),بئر مشارقة (عين العسكر),BIR MCHERGA,1123,36.5167,10,BIR MCHERGA (Ain El Asker)_1123
زغوان,BIR MCHERGA (Sminja),بئر مشارقة (سمينجة),BIR MCHERGA,1131,36.5167,10,BIR MCHERGA (Sminja)_1131
زغوان,ZAGHOUAN (Bou Slim),زغوان (بوسليم),ZAGHOUAN,1132,36.4025,10.1431,ZAGHOUAN (Bou Slim)_1132
زغوان,ENNADHOUR (Ain El Battoum),الناظور (عين البطوم),ENNADHOUR,1154,36.2333,10.1,ENNADHOUR (Ain El Battoum)_1154
